File Name,Random,Dataset,Have Chili,Have Cucumber,Have Tomato,Have Lettuce,Have Basil,Have Healthy
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ce66ec5-0bb7-4fde-9c61-750a1a150f75___UF.GRC_YLCV_Lab 02219.JPG,0.230261018,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d07c65d-0a4f-4a0b-8e5a-ade16407928a___UF.GRC_YLCV_Lab 02450.JPG,0.572645957,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d16f917-9442-43a2-b7cf-9832c064777d___UF.GRC_YLCV_Lab 01738.JPG,0.548579988,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d173b50-c743-4422-99d1-48a0069518db___UF.GRC_YLCV_Lab 03204.JPG,0.94966919,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d18695b-030f-4bf4-9153-40759c2a6110___YLCV_GCREC 2242.JPG,0.038770326,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d27f2d1-65b1-4b6c-a5ee-fb8538f2ff46___YLCV_NREC 0073.JPG,0.916895827,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d296f78-4aa3-44d1-ac45-eee4cd20743a___UF.GRC_YLCV_Lab 09404.JPG,0.017301116,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d4ba6a2-e8a6-49b0-8f94-ab63ab5c5d3c___YLCV_NREC 2030.JPG,0.097364165,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d4d2931-d063-4f29-8190-9c624e42f561___YLCV_NREC 2649.JPG,0.213861458,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d55ad70-9d84-46ef-a515-1291d27997ac___YLCV_GCREC 5242.JPG,0.97107219,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d613c80-738a-42da-834f-7db6203018ff___UF.GRC_YLCV_Lab 02393.JPG,0.457946621,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d63c167-dff7-4486-983f-c46183a1a210___YLCV_GCREC 2262.JPG,0.262619813,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d84c5c2-beed-4122-898f-db2ca354de95___YLCV_GCREC 1914.JPG,0.443825223,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0d95d4d3-9623-4c1a-a30d-9128a6d04b81___UF.GRC_YLCV_Lab 09449.JPG,0.824504614,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0db2375d-d754-4e42-b921-43ca8869bdf7___YLCV_NREC 2342.JPG,0.151025591,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0db2eb04-b52c-4df9-9b3d-17bf58f03bc3___UF.GRC_YLCV_Lab 02967.JPG,0.434008336,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0dbdab59-5915-41ac-8ba1-bae9b0ae726b___YLCV_NREC 2552.JPG,0.888622199,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0dbf9fad-ad17-4dcf-90cf-b5e3fa26e3a5___UF.GRC_YLCV_Lab 08583.JPG,0.897884816,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0dc37de6-047f-43d5-8b83-cd50628b1606___YLCV_NREC 2611.JPG,0.706268166,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0dfe0a59-8266-4ca7-b93b-f25b8c550cb6___YLCV_NREC 0170.JPG,0.217922875,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e05041e-0302-4a10-ab94-73b92e360540___YLCV_GCREC 2538.JPG,0.449588201,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e07d1ac-39e3-404a-b14e-3218ee74e6bd___YLCV_NREC 2784.JPG,0.881149132,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e09d4f6-8101-4913-b543-1df3510793a0___YLCV_GCREC 2618.JPG,0.885180873,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e154a66-40e6-4215-9200-853b3752635b___YLCV_GCREC 2133.JPG,0.279357456,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e1fda76-d958-490f-9fcb-21e86c99dbe6___UF.GRC_YLCV_Lab 02200.JPG,0.751707585,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e2b6085-96c0-427c-801d-324eaef8b315___UF.GRC_YLCV_Lab 02848.JPG,0.839161581,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e321bad-3d5e-4f2f-abf0-f991bfc12b26___UF.GRC_YLCV_Lab 09481.JPG,0.464928494,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e4e83c1-3664-4754-956e-5250f49980c2___UF.GRC_YLCV_Lab 02976.JPG,0.120853544,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0e70ed92-83e0-42ee-bb0e-24a2063db86f___UF.GRC_YLCV_Lab 01659.JPG,0.536969807,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ea977a7-c7b3-429a-b7cf-a9656070c0a7___UF.GRC_YLCV_Lab 02249.JPG,0.979007722,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ea9a403-bd63-42e1-9352-902db6c725e2___YLCV_NREC 2735.JPG,0.749562717,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0eac2833-5c90-4777-8e7d-b5c41785644b___UF.GRC_YLCV_Lab 09400.JPG,0.690039194,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0eafc3f5-7c78-4408-b129-69cf1dee659f___YLCV_NREC 2502.JPG,0.39547395,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ec33982-87fc-49c4-a61e-5459a2497045___UF.GRC_YLCV_Lab 01749.JPG,0.907575862,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ec3e86a-8c2a-4f66-9c29-ee995dc88a7e___UF.GRC_YLCV_Lab 02980.JPG,0.016981241,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ec4aaf3-ec45-476f-bb03-2e97421b8c5f___UF.GRC_YLCV_Lab 03212.JPG,0.738700731,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ecb87cb-7759-4207-8b39-1d52326f6882___YLCV_GCREC 2597.JPG,0.180385537,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ee45ebe-5685-40d8-962c-e9f83b6af513___YLCV_NREC 2034.JPG,0.66975957,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ef08a25-e24e-4ac7-96b7-fbc28046ce34___UF.GRC_YLCV_Lab 02884.JPG,0.491464758,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ef5dfde-771e-45cc-b0b1-38f1bc72547c___UF.GRC_YLCV_Lab 03247.JPG,0.212487556,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0efaf7db-e814-4528-bfd9-eeda31d69d13___UF.GRC_YLCV_Lab 02888.JPG,0.051859864,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0efb26b8-d292-4a54-ac93-32e5abb09d82___UF.GRC_YLCV_Lab 02715.JPG,0.685885748,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f0da02f-84af-4fba-a236-ee4be8a35884___UF.GRC_YLCV_Lab 03086.JPG,0.382127167,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f316e6e-9682-4651-b097-3adc84d046b7___YLCV_GCREC 2824.JPG,0.352938648,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f4001ae-9a28-4263-9eb1-1028ecbcd312___YLCV_NREC 2322.JPG,0.407727991,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f40a5f1-6297-461f-833c-df6487d0b7ad___YLCV_GCREC 2062.JPG,0.188413817,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f4764d2-a42c-4c17-8a9c-a38adb04a9a1___UF.GRC_YLCV_Lab 09615.JPG,0.433249147,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f61a675-b540-49d3-9ef4-86a73228dcc8___UF.GRC_YLCV_Lab 09337.JPG,0.017666797,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f73811c-1401-434d-bd60-844d416e2846___UF.GRC_YLCV_Lab 01267.JPG,0.04007827,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f871667-c2f9-4c4c-b98d-9cb4bb2cc057___UF.GRC_YLCV_Lab 02434.JPG,0.230811024,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0f934304-9bca-4c2e-a198-ab667b8e7687___YLCV_GCREC 2683.JPG,0.479680319,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0fada544-d797-4168-bbf4-4f9dcfd24ec8___YLCV_NREC 1993.JPG,0.917951874,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0fb17853-7286-4d25-84a2-9c991db63ae5___UF.GRC_YLCV_Lab 02745.JPG,0.740450288,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0fcbc9ec-8e9b-4a39-8204-a0a04c6f906f___UF.GRC_YLCV_Lab 09421.JPG,0.687235345,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0fdcaef4-4723-4b4b-b81c-45f250a8ede3___YLCV_NREC 0254.JPG,0.805464158,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0fe8e176-9806-44bb-9dbd-394e47305776___UF.GRC_YLCV_Lab 02654.JPG,0.947546678,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0fec6099-f860-47b5-a25b-455fea689861___UF.GRC_YLCV_Lab 02971.JPG,0.629023581,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ff3b5dd-ca75-4a15-95f3-903c2c272487___YLCV_NREC 2990.JPG,0.175714564,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/0ffb7a14-85d7-4b84-afde-59ed5d86b0e1___YLCV_NREC 2945.JPG,0.327925174,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1007b891-4d3c-481a-9142-093905d2d02c___UF.GRC_YLCV_Lab 02743.JPG,0.000375206,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/100e0500-25e7-4ecf-bbff-47b59472f911___UF.GRC_YLCV_Lab 01282.JPG,0.491980554,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/100f3160-f1b5-4e56-9f8e-dfac75d26311___YLCV_NREC 0191.JPG,0.949059946,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1010fc39-cc69-4045-bbb2-5c48850c5db2___UF.GRC_YLCV_Lab 02092.JPG,0.309661896,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/101849ce-d61a-4c2f-a6a7-8da0d71f237e___YLCV_NREC 2725.JPG,0.292980117,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1018b818-a803-4bd9-9551-a85a410b03a1___YLCV_GCREC 5419.JPG,0.734635996,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10239cd2-1e83-45d0-b40d-816316d705d4___YLCV_GCREC 2393.JPG,0.078394616,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10293c1b-da1e-4b3a-821e-4f71c54c2733___YLCV_NREC 2751.JPG,0.806893252,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1031a919-cde0-4407-9dde-402afc021080___UF.GRC_YLCV_Lab 01321.JPG,0.165822595,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/103210e0-a963-4d63-a23f-0e1bbe7f2f58___UF.GRC_YLCV_Lab 01639.JPG,0.877013609,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1046b5f1-84fb-4c0f-8c7f-6c3584fa2023___YLCV_NREC 2008.JPG,0.239835166,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/104fc95d-88f5-4f2e-a3ea-bfcba37f6b9f___UF.GRC_YLCV_Lab 01854.JPG,0.502730677,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1050a8a6-7832-4ad7-9d7c-a8f7f83ff873___UF.GRC_YLCV_Lab 09552.JPG,0.275330454,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/105dcde5-c1d3-4abb-87b0-088d78b02bd7___YLCV_GCREC 2584.JPG,0.779816648,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/109e896c-55e4-4e8e-a8eb-5d80e71e627f___UF.GRC_YLCV_Lab 09519.JPG,0.391553944,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10a8ae32-5394-4cda-a99a-1c79501416d0___YLCV_NREC 2486.JPG,0.773448205,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10a8d20a-60f2-4d4f-a6db-22c5e16d3af1___UF.GRC_YLCV_Lab 01926.JPG,0.549432692,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10aba768-43c6-475c-ac57-24c191ff7835___YLCV_GCREC 2588.JPG,0.497829235,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10ac7198-ec14-4f0b-bcf3-614beb62ddc0___YLCV_NREC 2386.JPG,0.29087131,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10afeb08-5fa8-45bb-8af7-20aed5b9931a___UF.GRC_YLCV_Lab 09388.JPG,0.322610357,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10d3ec2e-38f7-4d50-8c80-a543bb856eef___UF.GRC_YLCV_Lab 02701.JPG,0.177966606,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10d6ed5e-5977-4d87-a5e7-70f4572599cf___UF.GRC_YLCV_Lab 02777.JPG,0.302040429,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10da71b1-049d-4d99-babb-0270692f7641___UF.GRC_YLCV_Lab 01681.JPG,0.465251565,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10f0d7f5-be59-4f87-8798-a281eeb3fa61___UF.GRC_YLCV_Lab 02914.JPG,0.867296997,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10f63c22-2aee-4b78-96e3-b265a5c25d41___UF.GRC_YLCV_Lab 02578.JPG,0.265470283,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/10fa4e01-9f51-4840-b432-d0027f547ccd___UF.GRC_YLCV_Lab 03252.JPG,0.038720444,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11030437-942c-4cb4-a40e-b35236778a4b___UF.GRC_YLCV_Lab 02923.JPG,0.293786528,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1104914f-f715-4b02-b551-5cdf03f54bcb___YLCV_NREC 2717.JPG,0.341048212,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11061195-ce9c-4171-819d-663342a186e8___YLCV_NREC 0257.JPG,0.154844418,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/110c50e6-039e-4f32-bda1-26262968ab8a___YLCV_GCREC 5539.JPG,0.006405972,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1114e83e-5477-483c-8bed-847b2c169c9f___YLCV_NREC 2257.JPG,0.742951115,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/111d4096-e9eb-4f32-9a25-f3c19b92c627___YLCV_GCREC 2209.JPG,0.356889379,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1126f296-0c84-4f9d-b66b-1e9a91794ec9___UF.GRC_YLCV_Lab 09340.JPG,0.263566282,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/112779d4-27f3-4c5e-8813-b64d26ef7e03___UF.GRC_YLCV_Lab 02860.JPG,0.526365448,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11310b42-2463-4a9c-bc4e-145f73bee307___YLCV_GCREC 2609.JPG,0.773857581,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/114aede5-a632-4623-8c0e-5517a4a207e7___YLCV_GCREC 2702.JPG,0.245727493,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11565eea-c48c-4727-b880-7c9a76fb3e35___UF.GRC_YLCV_Lab 01799.JPG,0.97857838,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/115c36f2-2c97-4a9a-a091-3c6e976a5e79___UF.GRC_YLCV_Lab 01829.JPG,0.949675508,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11796227-f10e-4502-a849-ddff117a083c___UF.GRC_YLCV_Lab 03130.JPG,0.8049705,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/119b516b-277b-47ae-bf89-5a61a54f7cd3___YLCV_GCREC 1969.JPG,0.137517126,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11a95629-9322-419f-90d4-2282b0da05e5___UF.GRC_YLCV_Lab 09488.JPG,0.286248384,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11afb190-14bc-4406-b29d-45ccdcc25317___UF.GRC_YLCV_Lab 08553.JPG,0.394907804,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11b71e53-8d68-4b37-8b71-3a83e7961f1e___YLCV_NREC 2645.JPG,0.664390453,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11bf62ba-0575-4c6a-9639-bf466df62d05___YLCV_NREC 2116.JPG,0.210786156,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11bf6714-add4-4dcf-85e0-3e1adfcb93c8___UF.GRC_YLCV_Lab 09550.JPG,0.038593554,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11de6ce5-642c-4c53-b559-f8bf047ef678___UF.GRC_YLCV_Lab 02261.JPG,0.683001698,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11df3c88-1959-4747-b159-a753b69caee6___UF.GRC_YLCV_Lab 01712.JPG,0.428537522,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11e02c0b-902c-4d01-879f-5fb4b71d831d___UF.GRC_YLCV_Lab 03132.JPG,0.330372493,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11e8ed90-0a9b-4730-b239-7eac7a93fcc2___YLCV_NREC 2741.JPG,0.141091632,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11f09943-b66d-409f-8aa3-bb4bcd4d93a0___YLCV_NREC 2943.JPG,0.507860933,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/11fce96d-194a-473b-b982-9ec7e2b8d092___YLCV_GCREC 2083.JPG,0.086050134,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/120c9626-97c6-4e3f-aec4-9432073a7645___YLCV_NREC 0305.JPG,0.396670953,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1215acbb-6ddf-48a2-a372-20a440723675___YLCV_NREC 2078.JPG,0.806048466,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/12313111-b847-4491-934c-f5861e98db88___YLCV_NREC 0272.JPG,0.31609119,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1240c7a7-a64a-4659-8849-5451c205208d___UF.GRC_YLCV_Lab 01888.JPG,0.230103175,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/124aa215-3f93-4819-a474-d462728a709b___YLCV_GCREC 2455.JPG,0.603852003,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/124d64c3-37d2-4192-b7ec-998a811b4e1e___UF.GRC_YLCV_Lab 01626.JPG,0.323801089,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1250fc3a-0892-4e19-ab5a-541b2350cb1f___UF.GRC_YLCV_Lab 01414.JPG,0.07014259,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1251fe8a-ac1a-40a5-b0b5-2a3b5dbcab8b___UF.GRC_YLCV_Lab 02082.JPG,0.768985689,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1259b01b-cbed-4dd9-a523-bd7d584c49a9___YLCV_NREC 2560.JPG,0.615152686,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/1270c061-02e6-4853-8f09-4bb718e1fbca___UF.GRC_YLCV_Lab 01767.JPG,0.852348139,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__yellow_leaf_curl_virus/127cf470-4146-44dc-bbaa-1923293bf129___UF.GRC_YLCV_Lab 02652.JPG,0.794934815,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
